product_id,name,description,usage_instructions,ingredients_text,brand_id,category_id,base_price,is_featured,average_rating,sale_price,sale_start_date,sale_end_date,status,created_at,updated_at
141824,Unleashia Crystal Veil 粉餅,Unleashia Crystal Veil 粉餅，輕透無瑕，打造玻璃般晶瑩肌膚。細膩控油，持久遮瑕，展現自然光澤，妝感全天清新！,,"水、二氧化鈦（CI 77891）、二甲硅油、辛基聚甲基硅氧烷、異十二烷、丁二醇、二氧化硅、氫化聚異丁烯、月桂醇 PEG-9 聚二甲基硅氧乙基聚二甲基硅氧烷、三甲基硅烷氧基硅酸酯、煙酰胺、四羥甲基甲烷四辛酸酯、苯基聚三甲基硅氧烷、1,2-己二醇、二硬脂二甲銨鋰蒙脫石、鯨蠟基 PEG/PPG-10/1 聚二甲基硅氧烷、鐵氧化物（CI 77492）、硫酸鎂、辛基十二烷醇、聚甘油-3 聚二甲基硅羥乙基聚二甲基硅氧烷、合成氟金雲母、聚羥基硬脂酸、氫氧化鋁、鐵氧化物（CI 77491）、聚二甲基硅氧烷/乙烯基聚二甲基硅氧烷交聯聚合物、乙烯基聚二甲基硅氧烷/甲基硅倍半硅氧烷交聯聚合物、硬脂酸、礬土、三乙氧基辛基硅烷、甘油山嵛酸酯/二十酸酯、三山嵛精、聚甘油-4 異硬脂酸酯、卵磷脂、棕櫚酸乙基己酯、肉豆蔻酸異丙酯、異硬脂酸、鐵氧化物（CI 77499）、三異硬脂酸異丙氧鈦酯、腺苷、乙二胺二琥珀酸三鈉、聚甘油-3 聚蓖麻醇酸酯、新戊二醇己二酸酯、鯨蠟硬脂醇、生育酚、四羥基甲烷四（雙-T-丁基羥基氫化肉桂酸）酯。",1.0,1.0,NT$652,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
133719,Unleashia Starlit Canvas 眼影盤,Unleashia Starlit Canvas 眼影盤，多彩閃耀，釋放無限眼妝創意。細膩粉質，顯色持久，輕鬆打造日夜迷人雙眸！,用指尖直接塗抹於眼瞼上，輕鬆一掃即可，效果特好。,"硼矽酸鈦鈣、二苯基甲矽烷氧基苯基聚三甲基矽氧烷、聚丙烯、二氧化鈦、凡士林、雙-山崳醇/異硬脂醇/植物甾醇二聚亞油醇二聚亞油酸酯、雙-二甘油多脂醯己二酸酯-2、硼矽酸鋁鈣、蘋果酸二異硬脂基酯、合成氟金雲母、乙基己基甘油、氧化錫、辛酸甘油酯、檸檬黃、水 [粉紅極光]：雲母、二氧化鈦、滑石粉、月桂酸己酯、硼矽酸鈦鈣、蘋果酸二異硬脂基酯、硼矽酸鋁鈣、肉豆蔻酸鎂、氮化硼、澱粉辛烯基琥珀酸鋁、二聚四羥甲基甲烷六羥基硬脂酸酯/六硬脂酸酯/六松脂酸酯、苯基聚三甲基矽氧烷、硬脂酸鋅、三乙氧基辛基矽烷、乙基己基甘油、氧化錫、辛酸甘油酯、氧化鐵紅、立素玉紅 bca、檸檬黃、水 [珊瑚海灘]：雲母、滑石粉、二氧化矽、二氧化鈦、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、二甲矽油、硬脂酸鋅、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、氫化聚（c6-14 烯烴）、辛酸/癸酸甘油三酯、肉豆蔻酸鋁、檸檬黃、立素玉紅 B、乙基己基甘油、辛酸甘油酯、立素玉紅 bca、氧化鐵紅、生育酚乙酸酯、水 [晚間桑格利亞]：硼矽酸鈣鋁、二甲矽油、雲母、辛酸/癸酸甘油三酯、聚二甲基矽氧烷/乙烯基聚二甲基矽氧烷交聯聚合物、三甲基矽烷氧基矽酸酯、二氧化鈦、合成氟金雲母、二氧化矽、c10-18 甘油三酯、蘋果酸二異硬脂基酯、山梨坦橄欖油酸酯、戊二醇、立素玉紅 bca、山梨坦硬脂酸酯、異鯨蠟醇聚醚-10、氧化鐵紅、氧化錫、乙基己基甘油、水 [碎蘇打水]：聚對苯二甲酸亞丁酯、硼矽酸鋁鈣、雙-二甘油多脂醯己二酸酯-2、乙烯/VA 共聚物、丙烯酸酯共聚物、二氧化矽、聚甘油-2 三異硬脂酸酯、二氧化鈦、1, 2-己二醇、苯氧乙醇、氧化錫、合成氟金雲母、氧化鐵紅、雲母、苯基甲基聚矽氧烷、聚乙烯醇、聚乙烯醇縮丁醛 [冰藍海洋]：聚甲基矽倍半氧烷、硼矽酸鈦鈣、蘋果酸二異硬脂基酯、苯基聚三甲基矽氧烷、二甲矽油、聚二甲基矽氧烷交聯聚合物、硼矽酸鋁鈣、三甲基戊二醇/己二酸/甘油交聯聚合物、二氧化鈦、合成氟金雲母、1, 2-己二醇、苯氧乙醇、氧化錫、雲母、亞鐵氰化鐵 [椰子汁]：雲母、滑石粉、二氧化鈦、二氧化矽、氧化鐵黑、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、氧化鐵黃、硬脂酸鋅、二甲矽油、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、氫化聚（c6-14 烯烴）、氧化鐵紅、辛酸/癸酸甘油三酯、肉豆蔻酸鋁、立素玉紅 bca、乙基己基甘油、辛酸甘油酯、生育酚乙酸酯、水 [性感比基尼]：雲母、滑石粉、二氧化矽、立素玉紅 bca、檸檬黃、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、二甲矽油、硬脂酸鋅、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、氫化聚（c6-14 烯烴）、辛酸/癸酸甘油三酯、肉豆蔻酸鋁、氧化鐵黑、乙基己基甘油、辛酸甘油酯、生育酚乙酸酯、水 [桃核]：合成氟金雲母、硼矽酸鈦鈣、二甲矽油、雙-二甘油多脂醯己二酸酯-2、二氧化鈦、辛酸/癸酸甘油三酯、雲母、氧化鐵紅、聚異丁烯、氧化鐵黑、立素玉紅 bca、苯氧乙醇、1, 2-己二醇、硬脂酸鋅、氧化錫、二氧化矽。",1.0,2.0,NT$651,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
135933,Unleashia Sisua 柔滑奶油腮紅,Unleashia Sisua 柔滑奶油腮紅，以其細膩如奶油般的柔滑質地，為雙頰帶來一抹自然透亮的紅潤。這款腮紅擁有極佳的延展性，輕輕一抹即可與肌膚完美融合，呈現宛若天生的好氣色。其色彩柔和自然，能為臉部增添健康光澤，提升整體妝容的溫柔感。如同奶油般絲滑的觸感，讓上妝過程舒適愉悅。Unleashia Sisua 柔滑奶油腮紅，讓您的笑容更顯柔美動人，散發溫暖親切的魅力。,用手指、海綿或化妝刷塗抹在皮膚上。,"滑石粉、雲母、二氧化鈦、二甲矽油、氫化聚（c6-14 烯烴）、蘋果酸二異硬脂基酯、合成氟金雲母、二苯基甲矽烷氧基苯基聚三甲基矽氧烷、聚二甲基矽氧烷交聯聚合物、聚二甲基矽氧烷/乙烯基聚二甲基矽氧烷交聯聚合物、檸檬黃、氧化鐵黃、氧化鐵紅、辛酸甘油酯、氧化鐵黑、肉豆蔻酸鋁、三乙氧基辛基矽烷、立素玉紅 bca、德國洋甘菊花油、西番蓮籽油、馬魯拉籽油、水、生育酚、1, 2-己二醇、金盞花提取物。",1.0,4.0,NT$393,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
135932,Unleashia Sisua 舒芙蕾柔霧腮紅,Unleashia Sisua 舒芙蕾柔霧腮紅，以其輕盈如舒芙蕾般的柔滑質地，為雙頰帶來一抹自然柔美的紅暈。這款獨特的腮紅擁有極其細膩的粉質，觸感輕柔綿密，如同鬆軟的舒芙蕾，上妝後與肌膚完美貼合，打造柔霧般的自然妝效。其色彩柔和，易於暈染疊加，能為雙頰增添宛若天生的好氣色，提升整體妝容的溫柔感。輕盈透氣的質地，讓肌膚感受舒適無負擔。Unleashia Sisua 舒芙蕾柔霧腮紅，讓您的笑容更顯甜美可人，散發溫柔優雅的魅力。,用手指、海綿或化妝刷塗抹在皮膚上。,"滑石粉、雲母、二甲矽油、氫化聚（c6-14 烯烴）、蘋果酸二異硬脂基酯、二氧化鈦、合成氟金雲母、二苯基甲矽烷氧基苯基聚三甲基矽氧烷、聚二甲基矽氧烷交聯聚合物、聚二甲基矽氧烷/乙烯基聚二甲基矽氧烷交聯聚合物、氧化鐵紅、氧化鐵黃、辛酸甘油酯、肉豆蔻酸鋁、三乙氧基辛基矽烷、日落黃 fcf、德國洋甘菊花油、紫百香果籽油、馬魯拉籽油、水、生育酚、檸檬黃、立素玉紅 bca、1, 2-己二醇、金盞花提取物。",1.0,4.0,NT$393,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
133720,Unleashia GlowVibe 炫彩琉光唇蜜,Unleashia GlowVibe 炫彩琉光唇蜜，為您的雙唇注入充滿活力與光彩的炫目色彩。這款獨特的唇蜜擁有令人驚豔的「GlowVibe」效果，帶來 насыщенный 且充滿能量的光澤，讓您的笑容瞬間成為焦點。其最令人喜愛的特點是清爽不黏膩的質地，讓您的雙唇時刻保持舒適自在，擺脫厚重感。輕輕一抹，即可為雙唇增添飽滿的色彩與持久閃耀的光芒，打造豐盈立體的迷人唇妝。Unleashia GlowVibe 炫彩琉光唇蜜，讓您的雙唇綻放出充滿活力與自信的耀眼光芒！,,"二苯基聚二甲基矽氧烷、水、辛基十二烷醇、氫化聚異丁烯、二丙二醇、山梨坦異硬脂酸酯、聚山梨酯 60、戊二醇、丙烯酸羥乙酯/丙烯醯二甲基牛磺酸鈉共聚物、鯨蠟硬脂醇聚醚-20、苯氧乙醇、香料、乙基己基甘油、生育酚、黃 5 (ci 19140)、乙二胺二琥珀酸三鈉、羥丙基三甲基氯化銨透明質酸、透明質酸鉀、二氧化鈦 (ci 77891)、聚甘油-2 三異硬脂酸酯、雙甘油、氫化聚環戊二烯、二氧化矽、油橄欖果油、氧化錫 (ci77861)、鯨蠟基 PEG/PPG-10/1 聚二甲基矽氧烷、紅 33 (ci 17200)、檸檬黃、苯基聚三甲基矽氧烷、氫化聚環戊二烯、合成氟金雲母、角鯊烷、氧化鐵黑 (ci 77499)、硼矽酸鈉鈣、1、黃 6 (ci 15985)、苯基聚三甲基矽氧烷、芳樟醇、螢光桃紅B、二異硬脂醇蘋果酸酯、合成氟金雲母、立素玉紅 bca (ci 15850)、紅 28 (ci 45410)、快速酸性品紅、透明質酸鈉、2-己二醇、羥丙基三甲基氯化銨透明質酸、亮藍、乙醯化透明質酸鈉、藍 1 (ci 42090)、水解透明質酸、三甲基矽烷氧基矽酸酯、透明質酸、日落黃 FCF (ci15985)、聚甘油-2 二異硬脂酸酯、雙-二甘油多脂醯己二酸酯-2、亮藍 (ci 42090)、氧化鐵紅 (ci 77491)、甘油、鱷梨油、荷荷巴籽油、硼矽酸鈦鈣、日落黃 fcf、乙基纖維素、水解透明質酸鈉、二甲矽油、鑽石粉、螢光桃紅 b (ci 45410)、沒食子酸丙酯、檸檬黃 (ci 19140)、氧化錫、二氧化鈦、硼矽酸鋁鈣、酸性紅 (ci 17200)、1,2-己二醇、氧化鐵紅 (ci77491)、藍寶石粉、月桂醇 PEG-9 聚二甲基矽氧乙基聚二甲基矽氧烷、葡萄籽油、二氧化錫 (ci 77861)、透明質酸鈉交聯聚合物、蘋果酸二異硬脂基酯。",1.0,3.0,NT$340,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
133696,Unleashia 鑽石劫光閃耀凝膠,Unleashia 鑽石劫光閃耀凝膠，以其奢華璀璨的鑽石光芒與絲滑柔順的凝膠質地，為您的肌膚打造一場奪目的光影盛宴。這款頂級閃耀凝膠，蘊含極致細膩的鑽石粉末，能為眼部、臉頰、鎖骨甚至全身肌膚帶來無與倫比的耀眼光澤，如同竊取了無數鑽石的光芒，讓您在任何場合都成為最閃亮的焦點。其輕盈水潤的質地，易於推開塗抹，不黏膩，能與肌膚完美貼合，持久散發奢華光彩。您可以單獨使用，或疊加於其他彩妝品之上，增添耀眼亮點。Unleashia 鑽石劫光閃耀凝膠，讓您的每一次亮相都如同鑽石般閃耀奪目，散發出令人無法抗拒的奢華魅力！,"用手指或刷子取適量本產品塗於所需部位。
等待一小會，讓它完全乾燥，然後根據需要塗上面部化妝品/閃光液/護髮產品。
用少量水輕輕摩擦以將其擦除。","水、聚對苯二甲酸亞丁酯、聚乙烯對苯二甲酸酯、雙甘油、丙烯酸酯共聚物、乙烯/VA 共聚物、甘油、丙烯酸酯/c10-30 烷醇丙烯酸酯交聯聚合物、1, 2-己二醇、氨丁三醇、乙基己基甘油、合成氟金雲母、聚氨酯-11、丙烯酸羥乙酯/丙烯醯二甲基牛磺酸鈉共聚物、乙二胺四乙酸二鈉、二氧化矽、硫酸鋇、山梨坦異硬脂酸酯、聚山梨酯 60、二氧化錫、二氧化鈦、紅 30 色澱 (ci 73360)、鋁 (ci 77000)、香料、檸檬烯、檸檬醛、香葉醇、芳樟醇。",1.0,,NT$340,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
133697,Unleashia Radiant Rush 閃光凝膠,Unleashia Radiant Rush 閃光凝膠，星光閃爍，輕鬆提亮眼頰。柔滑質地，持久不掉色，多用途打造閃耀妝容！,"用手指或刷子取適量本產品塗於所需部位。
等待一小會，讓它完全乾燥，然後根據需要塗上面部化妝品/閃光液/護髮產品。
用少量水輕輕摩擦以將其擦除。","水、聚對苯二甲酸亞丁酯、硼矽酸鋁鈣、雙甘油、丙烯酸酯共聚物、乙烯/VA 共聚物、甘油、二氧化矽、丙烯酸酯/c10-30 烷醇丙烯酸酯交聯聚合物、1, 2-己二醇、氨丁三醇、二氧化鈦、乙基己基甘油、氧化錫、鐵氧化物 (CI 77491)、丙烯酸羥乙酯/丙烯醯二甲基牛磺酸鈉共聚物、香料、合成氟金雲母、乙二胺四乙酸二鈉、檸檬烯、山梨坦異硬脂酸酯、聚山梨酯 60、檸檬醛、香葉醇、紅 30 色澱 (CI 73360)、硫酸鋇、芳樟醇",1.0,,NT$340,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
133692,Unleashia 極光捕手凝膠,"Unleashia 極光捕手凝膠
捕捉極光般流動光彩！輕盈凝膠質地，服貼不黏膩，隨光線變化展現細緻閃耀。多種光感色選，單獨使用或疊加皆能打造獨特透明光澤。讓你的妝容如極光般閃耀動人！","用手指或刷子取適量本產品塗於所需部位。
等待一小會，讓它完全乾燥，然後根據需要塗上面部化妝品/閃光液/護髮產品。
用少量水輕輕摩擦以將其擦除。","水、聚對苯二甲酸亞丁酯、聚乙烯對苯二甲酸酯、雙甘油、丙烯酸酯共聚物、乙烯/VA 共聚物、甘油、丙烯酸酯/C10-30 烷醇丙烯酸酯交聯聚合物、1, 2-己二醇、氨丁三醇、乙基己基甘油、合成氟金雲母、聚氨酯-11、丙烯酸羥乙酯/丙烯醯二甲基牛磺酸鈉共聚物、乙二胺四乙酸二鈉、二氧化矽、硫酸鋇、山梨坦異硬脂酸酯、聚山梨酯 60、二氧化錫、二氧化鈦、紅 30 色澱 (ci 73360)、鋁 (ci 77000)、香料、檸檬烯、檸檬醛、香葉醇、芳樟醇。",1.0,,NT$340,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
145728,Unleashia 水光奇蹟藍色校色氣墊,Unleashia 水光奇蹟藍色校色氣墊，為您的肌膚帶來如同晨露般清新水潤的光澤與奇蹟般的均勻透亮。這款氣墊粉餅以其輕盈水感的質地，為肌膚注入飽滿水分，呈現水潤透亮的「Dewy Skin」效果。其獨特的淡藍色調，能有效中和肌膚泛紅，提亮暗沉蠟黃，使膚色更加明亮均勻，煥發純淨光采。輕輕拍打上妝，即可感受其服貼舒適，不黏膩不厚重，有效修飾毛孔及細微瑕疵，打造清新自然的透亮妝容。便捷的氣墊設計，方便您隨時隨地輕鬆補妝，維持水潤光感的完美膚質。Unleashia 水光奇蹟藍色校色氣墊，讓您的肌膚如同清晨的露珠般純淨透亮，散發清新水潤的迷人魅力。,"按下容器右側按鈕打開產品。
用粉撲輕輕拍打，在面部均勻塗抹一層粉底。
如有必要，分層疊擦更高覆蓋範圍。","水、二氧化鈦（CI 77891）、二甲硅油、異十二烷、辛基聚甲基硅氧烷、丁二醇、二氧化硅、氫化聚異丁烯、月桂醇 PEG-9 聚二甲基硅氧乙基聚二甲基硅氧烷、鐵氧化物（CI 77492）、三甲基硅烷氧基硅酸酯、煙酰胺、四羥甲基甲烷四辛酸酯、苯基聚三甲基硅氧烷、辛基十二烷醇、1,2-己二醇、二硬脂二甲銨鋰蒙脫石、鯨蠟基 PEG/PPG-10/1 聚二甲基硅氧烷、硫酸鎂、聚甘油-3 聚二甲基硅羥乙基聚二甲基硅氧烷、鐵氧化物（CI 77491）、合成氟金雲母、聚羥基硬脂酸、氫氧化鋁、聚甘油-4 異硬脂酸酯、聚二甲基硅氧烷/乙烯基聚二甲基硅氧烷交聯聚合物、乙烯基聚二甲基硅氧烷/甲基硅倍半硅氧烷交聯聚合物、硬脂酸、鐵氧化物（CI 77499）、礬土、三乙氧基辛基硅烷、甘油山嵛酸酯/二十酸酯、三山嵛精、三異硬脂酸異丙氧鈦酯、卵磷脂、棕櫚酸乙基己酯、肉豆蔻酸異丙酯、異硬脂酸、腺苷、乙二胺二琥珀酸三鈉、聚甘油-3 聚蓖麻醇酸酯、新戊二醇己二酸酯、鯨蠟硬脂醇、生育酚、四羥基甲烷四（雙-T-丁基羥基氫化肉桂酸）酯。",1.0,1.0,NT$684,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
145729,Unleashia 夢幻光采氣墊粉餅,Unleashia 夢幻光采氣墊粉餅，為您的肌膚披上一層如同夢境般柔美透亮的光澤。這款氣墊粉餅旨在打造自然無瑕且散發健康光采的妝容，讓您的肌膚看起來如同夢幻般完美。其輕盈水潤的質地，上妝服貼舒適，不黏膩不厚重，能有效修飾毛孔及細微瑕疵，均勻膚色，呈現由內而外的透亮光澤。配方中可能蘊含保濕成分，讓肌膚在持妝的同時也能保持水潤舒適。便捷的氣墊設計，方便您隨時隨地輕鬆補妝，維持夢幻般的光采妝容。Unleashia 夢幻光采氣墊粉餅，讓您的肌膚煥發自然柔美的光芒，散發令人著迷的魅力！,"按下容器右側按鈕打開產品。
用粉撲輕輕拍打，在面部均勻塗抹一層粉底。
如有必要，分層疊擦更高覆蓋範圍。","水、二氧化鈦（CI 77891）、二甲硅油、異十二烷、辛基聚甲基硅氧烷、丁二醇、二氧化硅、氫化聚異丁烯、月桂醇 PEG-9 聚二甲基硅氧乙基聚二甲基硅氧烷、鐵氧化物（CI 77492）、三甲基硅烷氧基硅酸酯、煙酰胺、四羥甲基甲烷四辛酸酯、苯基聚三甲基硅氧烷、辛基十二烷醇、1,2-己二醇、二硬脂二甲銨鋰蒙脫石、鯨蠟基 PEG/PPG-10/1 聚二甲基硅氧烷、硫酸鎂、聚甘油-3 聚二甲基硅羥乙基聚二甲基硅氧烷、鐵氧化物（CI 77491）、合成氟金雲母、聚羥基硬脂酸、氫氧化鋁、聚甘油-4 異硬脂酸酯、聚二甲基硅氧烷/乙烯基聚二甲基硅氧烷交聯聚合物、乙烯基聚二甲基硅氧烷/甲基硅倍半硅氧烷交聯聚合物、硬脂酸、鐵氧化物（CI 77499）、礬土、三乙氧基辛基硅烷、甘油山嵛酸酯/二十酸酯、三山嵛精、三異硬脂酸異丙氧鈦酯、卵磷脂、棕櫚酸乙基己酯、肉豆蔻酸異丙酯、異硬脂酸、腺苷、乙二胺二琥珀酸三鈉、聚甘油-3 聚蓖麻醇酸酯、新戊二醇己二酸酯、鯨蠟硬脂醇、生育酚、四羥基甲烷四（雙-T-丁基羥基氫化肉桂酸）酯。",1.0,1.0,NT$684,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
135937,Unleashia Sisua 草莓香草柔霧腮紅,Unleashia Sisua 草莓香草柔霧腮紅，為您的雙頰帶來如同甜點般的柔美色彩與溫暖香氣。這款獨特的腮紅融合了香甜草莓的清新與溫醇香草的柔和，調和出細膩柔美的色澤，能為肌膚增添自然紅潤的好氣色，同時散發出甜美溫馨的氣息。其柔霧質地細膩服貼，易於暈染，能與肌膚完美融合，打造自然柔焦的妝效，提升整體氣色。只需輕輕一掃，即可為雙頰增添一抹甜美紅暈，讓您的笑容更顯溫柔可人。Unleashia Sisua 草莓香草柔霧腮紅，讓您的雙頰散發出如同甜點般的誘人魅力。,用手指、海綿或化妝刷塗抹在皮膚上。,"滑石粉、雲母、二氧化鈦、二甲矽油、氫化聚（c6-14 烯烴）、蘋果酸二異硬脂基酯、合成氟金雲母、二苯基甲矽烷氧基苯基聚三甲基矽氧烷、聚二甲基矽氧烷交聯聚合物、聚二甲基矽氧烷/乙烯基聚二甲基矽氧烷交聯聚合物、辛酸甘油酯、肉豆蔻酸鋁、檸檬黃、三乙氧基辛基矽烷、氧化鐵紅、氧化鐵黃、立素玉紅 bca、德國洋甘菊花油、紫百香果籽油、馬魯拉籽油、水、生育酚、1, 2-己二醇、金盞花提取物。",1.0,4.0,NT$393,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
133717,Unleashia Glitterpedia 淡紫色霧眼影盤  ,"Unleashia Glitterpedia 淡紫色霧眼影盤  
細膩霧面質地，輕盈貼合，展現柔和淡紫色調。色澤高雅，適合日常與精緻妝容，輕鬆打造迷人眼神，展現純粹霧感魅力。",用指尖直接塗抹於眼瞼上，輕鬆一掃即可，效果特好。,"乙烯/VA 共聚物、硼矽酸鋁鈣、二苯基甲矽烷氧基苯基聚三甲基矽氧烷、聚丙烯、聚對苯二甲酸亞丁酯、丙烯酸酯共聚物、雙-山崳醇/異硬脂醇/植物甾醇二聚亞油醇二聚亞油酸酯、凡士林、雙-二甘油多脂醯己二酸酯-2、蘋果酸二異硬脂基酯、二氧化鈦 (ci 77891)、乙基己基甘油、辛酸甘油酯、氧化錫、二氧化矽、鐵氧化物 (ci 77491)、聚乙酸乙烯酯、水[霧]、雲母 (ci 77019)、滑石粉、二氧化矽、硼矽酸鈦鈣、二氧化鈦 (ci 77891)、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、硬脂酸鋅、二甲矽油、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、氫化聚（c6-14 烯烴）、黃 5 色澱 (ci 19140)、辛酸/癸酸甘油三酯、鐵氧化物 (ci 77499)、群青 (ci 77007)、肉豆蔻酸鋁、紅 7 色澱 (ci 15850)、乙基己基甘油、辛酸甘油酯、鐵氧化物 (ci 77491)、生育酚乙酸酯、氧化錫、水 [柔和粉紫]、雲母 (ci 77019)、滑石粉、二氧化鈦 (ci 77891)、二氧化矽、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、硬脂酸鋅、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、二甲矽油、氫化聚（c6-14 烯烴）、群青 (ci 77007)、辛酸/癸酸甘油三酯、紅 7 色澱 (ci 15850)、肉豆蔻酸鋁、鐵氧化物 (ci 77499)、鐵氧化物 (ci 77491)、乙基己基甘油、辛酸甘油酯、生育酚乙酸酯、鐵氧化物 (ci 77492)、水 [淡紫粉色]、雲母 (CI 77019)、滑石粉、二氧化矽、二氧化鈦 (ci 77891)、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、鐵氧化物 (ci 77499)、二甲矽油、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、硬脂酸鋅、鐵氧化物 (ci 77492)、氫化聚（c6-14 烯烴）、紅 7 色澱 (ci 15850)、辛酸/癸酸甘油三酯、群青 (ci 77007)、肉豆蔻酸鋁、鐵氧化物 (ci 77491)、乙基己基甘油、黃 5 色澱 (ci 19140)、辛酸甘油酯、錳紫 (ci 77742)、生育酚乙酸酯、水 [熏香石英]、硼矽酸鈣鋁、乙烯/VA 共聚物、雙-二甘油多脂醯己二酸酯-2、聚對苯二甲酸亞丁酯、丙烯酸酯共聚物、聚甘油-2 三異硬脂酸酯、二氧化鈦 (ci 77891)、1, 2-己二醇、苯氧乙醇、氧化錫、雲母 (CI 77019)、鐵氧化物 (ci 77491)、苯基甲基聚矽氧烷、合成氟金雲母、聚乙烯醇、聚乙烯醇縮丁醛、聚乙酸乙烯酯、二氧化矽、亞鐵氰化鐵 (ci 77510) [紫月光]、聚甲基矽倍半氧烷、硼矽酸鋁鈣、蘋果酸二異硬脂基酯、二甲矽油、苯基聚三甲基矽氧烷、聚二甲基矽氧烷交聯聚合物、二氧化鈦 (ci 77891)、雲母 (CI 77019)、三甲基戊二醇/己二酸/甘油交聯聚合物、二氧化矽、合成氟金雲母、鐵氧化物 (ci 77491)、1, 2-己二醇、苯氧乙醇、氧化錫、亞鐵氰化鐵 (ci 77510) [虹彩]、硼矽酸鈦鈣、二苯基甲矽烷氧基苯基聚三甲基矽氧烷、聚丙烯、二氧化鈦 (ci 77891)、雙-山崳醇/異硬脂醇/植物甾醇二聚亞油醇二聚亞油酸酯、凡士林、硼矽酸鋁鈣、雙-二甘油多脂醯己二酸酯-2、蘋果酸二異硬脂基酯、聚對苯二甲酸亞丁酯、丙烯酸酯共聚物、乙烯/VA 共聚物、乙基己基甘油、氧化錫、辛酸甘油酯、合成氟金雲母、鐵氧化物 (ci 77491)、二氧化矽、水 [蔥]、雲母 (ci 77019)、二氧化鈦 (ci 77891)、滑石粉、合成氟金雲母、苯基聚三甲基矽氧烷、二氧化矽、二聚四羥甲基甲烷六羥基硬脂酸酯/六硬脂酸酯/六松脂酸酯、硬脂酸鋅、聚甘油-2 三異硬脂酸酯、鐵氧化物 (ci 77499)、紅 7 色澱 (ci 15850)、氫化聚異丁烯、三甲基矽烷氧基矽酸酯、乙基己基甘油、亞鐵氰化鐵 (ci 77510)、氧化錫、辛酸甘油酯、棕櫚酸、水 [梅棕]、雲母 (ci 77019)、滑石粉、二氧化矽、鐵氧化物 (ci 77499)、甲基丙烯酸甲酯交聯聚合物、蘋果酸二異硬脂基酯、二甲矽油、群青 (ci 77007)、硬脂酸鋅、棕櫚酸乙基己酯、苯基聚三甲基矽氧烷、二氧化鈦 (ci 77891)、紅 7 色澱 (ci 15850)、氫化聚（c6-14 烯烴）、鐵氧化物 (ci 77491)、辛酸/癸酸甘油三酯、肉豆蔻酸鋁、鐵氧化物 (ci 77492)、乙基己基甘油、辛酸甘油酯、生育酚乙酸酯、水。",1.0,2.0,NT$651,False,0.0,,,,active,2025-05-08 03:12:38,2025-05-08 03:12:38
